date,num,samai,g_num,avg,series
2025-07-01,1100,790,7808,135,ghoul
2025-07-01,1101,-3163,8734,113,ghoul
2025-07-02,1088,-4605,7424,190,ghoul
2025-07-02,1089,-3210,5933,148,ghoul
2025-07-02,1090,-5931,7005,159,ghoul
2025-07-02,1091,8604,7603,97,ghoul
2025-07-02,1092,976,3303,132,ghoul
2025-07-02,1093,1627,5657,109,ghoul
2025-07-02,1094,837,7721,131,ghoul
2025-07-02,1095,-2884,6928,115,ghoul
2025-07-02,1096,-605,9326,104,ghoul
2025-07-02,1097,1627,6135,120,ghoul
2025-07-02,1098,-2233,7994,160,ghoul
2025-07-02,1099,-3838,7122,158,ghoul
2025-07-02,1100,1209,5994,120,ghoul
2025-07-02,1101,-3977,8178,149,ghoul
2025-07-03,1088,9418,8308,105,ghoul
2025-07-03,1089,-4535,7416,126,ghoul
2025-07-03,1090,2023,7146,105,ghoul
2025-07-03,1091,-5373,6733,140,ghoul
2025-07-03,1092,-2745,8475,128,ghoul
2025-07-03,1093,1720,7418,111,ghoul
2025-07-03,1094,-5303,7531,171,ghoul
2025-07-03,1095,-745,6676,113,ghoul
2025-07-03,1096,6418,7572,111,ghoul
2025-07-03,1097,1488,8269,122,ghoul
2025-07-03,1098,-3628,6155,154,ghoul
2025-07-03,1099,-280,6374,139,ghoul
2025-07-03,1100,-140,6783,123,ghoul
2025-07-03,1101,2883,7272,104,ghoul
2025-07-04,1088,2139,7500,114,ghoul
2025-07-04,1089,-1628,6758,119,ghoul
2025-07-04,1090,-1791,7973,119,ghoul
2025-07-04,1091,-5233,6426,131,ghoul
2025-07-04,1092,3441,5573,147,ghoul
2025-07-04,1093,11023,7551,96,ghoul
2025-07-04,1094,-4466,6978,152,ghoul
2025-07-04,1095,0,7838,126,ghoul
2025-07-04,1096,9651,7188,100,ghoul
2025-07-04,1097,69,8103,117,ghoul
2025-07-04,1098,3116,4890,129,ghoul
2025-07-04,1099,1767,7838,131,ghoul
2025-07-04,1100,9069,6809,99,ghoul
2025-07-04,1101,-5442,8056,139,ghoul
2025-07-05,1088,-1489,8159,124,ghoul
2025-07-05,1089,-2605,7790,142,ghoul
2025-07-05,1090,-1535,7404,145,ghoul
2025-07-05,1091,14511,7961,74,ghoul
2025-07-05,1092,-3768,8493,144,ghoul
2025-07-05,1093,5581,8177,86,ghoul
2025-07-05,1094,-7442,7272,191,ghoul
2025-07-05,1095,-349,7608,133,ghoul
2025-07-05,1096,-3582,7346,163,ghoul
2025-07-05,1097,-605,8541,124,ghoul
2025-07-05,1098,-94,7996,110,ghoul
2025-07-05,1099,-5675,7734,176,ghoul
2025-07-05,1100,-7163,7827,182,ghoul
2025-07-05,1101,1023,8211,124,ghoul
2025-07-06,1088,-3489,8063,144,ghoul
2025-07-06,1089,-4605,7171,135,ghoul
